,Bad Battery,Empty Fuel,Empty Gauge,No Start
31936,False,False,False,True
31937,False,False,False,False
31938,False,False,False,False
31939,False,False,False,False
31940,False,True,True,True
31941,False,False,False,False
31942,False,False,False,True
31943,False,False,False,False
31944,False,False,False,False
31945,False,False,False,False
31946,False,False,False,False
31947,False,False,False,False
31948,False,False,False,False
31949,False,True,True,True
31950,False,False,False,False
31951,False,True,True,True
31952,False,False,False,False
31953,False,True,False,False
31954,False,False,False,True
31955,True,False,False,True
31956,False,False,False,False
31957,False,False,False,False
31958,False,False,False,True
31959,False,False,False,False
31960,False,False,False,False
31961,True,False,True,True
31962,False,True,True,True
31963,False,True,True,True
31964,False,False,False,False
31965,False,False,False,False
31966,True,False,False,True
31967,True,False,False,True
31968,False,False,False,False
31969,False,False,True,False
31970,False,False,False,False
31971,False,True,True,False
31972,False,False,False,False
31973,False,False,False,False
31974,False,False,False,False
31975,False,False,False,False
31976,False,False,False,False
31977,True,False,False,True
31978,False,True,True,False
31979,False,False,False,False
31980,False,False,False,False
31981,False,False,False,False
31982,False,False,True,False
31983,False,False,True,False
31984,False,False,False,False
31985,False,False,False,False
31986,False,False,False,False
31987,False,False,False,False
31988,False,False,False,False
31989,False,False,False,False
31990,False,False,False,False
31991,False,True,True,True
31992,False,False,False,False
31993,False,False,False,True
31994,False,False,False,False
31995,True,True,True,True
31996,False,True,True,True
31997,False,False,False,False
31998,True,False,True,True
31999,False,False,False,False
32000,False,True,True,True
32001,False,True,True,True
32002,False,False,False,False
32003,False,True,False,True
32004,False,False,False,True
32005,False,False,False,False
32006,False,False,False,False
32007,False,False,True,False
32008,False,False,False,False
32009,True,False,False,True
32010,False,False,False,False
32011,False,False,False,False
32012,False,False,False,False
32013,False,False,False,False
32014,True,False,False,True
32015,False,True,True,False
32016,False,False,False,False
32017,False,False,False,False
32018,False,False,False,False
32019,False,False,False,False
32020,False,False,False,False
32021,False,False,False,False
32022,False,False,False,False
32023,False,False,False,False
32024,True,False,False,True
32025,False,False,False,True
32026,False,False,False,False
32027,False,False,False,False
32028,False,False,False,False
32029,False,False,False,False
32030,False,False,False,False
32031,False,False,False,False
32032,False,False,False,False
32033,False,False,False,True
32034,True,True,True,True
32035,False,False,False,False
32036,False,False,False,False
32037,True,True,False,True
32038,False,False,False,False
32039,False,False,True,True
32040,False,False,False,False
32041,False,False,False,False
32042,False,False,False,False
32043,False,False,False,False
32044,False,False,False,False
32045,True,False,False,True
32046,False,False,False,False
32047,False,False,False,False
32048,False,False,False,False
32049,False,False,False,False
32050,False,False,True,False
32051,True,False,True,True
32052,False,False,True,False
32053,True,False,False,True
32054,False,False,False,False
32055,False,True,False,True
32056,False,True,True,True
32057,False,False,False,False
32058,False,False,False,False
32059,False,False,False,False
32060,False,False,False,False
32061,False,True,True,True
32062,False,True,True,False
32063,False,False,False,False
32064,False,False,False,False
32065,False,False,False,False
32066,False,False,True,False
32067,False,False,False,False
32068,False,False,True,False
32069,False,False,False,False
32070,False,False,False,False
32071,False,False,False,False
32072,False,False,False,False
32073,False,False,False,True
32074,False,False,True,False
32075,False,False,False,False
32076,False,False,False,False
32077,False,False,False,False
32078,False,False,False,False
32079,False,True,True,True
32080,True,False,False,True
32081,True,False,False,True
32082,False,False,False,False
32083,False,True,True,True
32084,False,False,False,False
32085,False,True,True,True
32086,True,True,True,True
32087,True,False,False,False
32088,False,False,False,False
32089,True,False,False,True
32090,False,False,False,False
32091,False,False,False,False
32092,True,False,False,True
32093,False,False,False,True
32094,False,True,True,True
32095,False,True,True,True
32096,False,False,False,False
32097,False,False,True,False
32098,False,False,False,False
32099,False,False,False,False
32100,False,False,False,False
32101,False,False,False,False
32102,False,False,False,False
32103,False,True,True,True
32104,False,False,False,False
32105,False,False,False,False
32106,False,True,True,True
32107,False,False,False,False
32108,False,False,False,False
32109,False,False,False,False
32110,False,False,False,False
32111,False,False,False,False
32112,True,False,False,True
32113,False,False,False,False
32114,False,False,False,False
32115,False,False,False,False
32116,False,False,False,False
32117,False,True,True,False
32118,True,False,False,True
32119,True,False,False,True
32120,False,False,False,False
32121,False,False,False,False
32122,False,False,False,True
32123,False,False,False,True
32124,False,False,False,False
32125,False,False,False,False
32126,False,False,True,False
32127,False,False,False,False
32128,True,False,False,True
32129,False,False,False,False
32130,False,False,False,False
32131,False,True,True,False
32132,False,False,False,False
32133,False,False,False,False
32134,False,True,True,False
32135,False,True,True,True
32136,True,False,False,True
32137,False,False,False,False
32138,False,True,True,True
32139,False,False,False,False
32140,False,False,False,False
32141,False,False,False,False
32142,True,False,True,True
32143,False,True,True,True
32144,False,False,True,False
32145,True,False,False,True
32146,True,False,True,True
32147,False,False,False,False
32148,True,False,False,True
32149,True,False,False,True
32150,False,False,False,False
32151,False,False,False,False
32152,False,False,False,False
32153,False,False,True,False
32154,False,False,False,False
32155,False,False,False,False
32156,False,False,False,False
32157,False,False,False,False
32158,False,False,False,False
32159,True,False,False,True
32160,True,False,False,True
32161,False,False,False,False
32162,False,False,False,False
32163,False,False,False,False
32164,False,False,False,False
32165,False,True,False,True
32166,False,False,False,False
32167,False,True,True,False
32168,False,False,False,False
32169,False,False,False,False
32170,False,True,False,True
32171,False,False,False,False
32172,False,False,False,False
32173,True,False,False,True
32174,False,False,False,False
32175,False,False,True,False
32176,False,False,False,False
32177,True,False,False,True
32178,False,False,True,False
32179,False,False,False,False
32180,False,False,True,False
32181,True,False,False,False
32182,False,False,False,False
32183,False,False,False,False
32184,False,True,True,True
32185,True,False,True,True
32186,False,True,True,True
32187,True,True,True,True
32188,True,False,False,True
32189,False,False,True,False
32190,False,False,False,False
32191,False,True,True,False
32192,False,False,False,True
32193,False,False,True,True
32194,False,False,False,False
32195,False,False,False,False
32196,True,True,True,True
32197,False,True,True,True
32198,True,False,False,True
32199,False,True,True,True
32200,False,False,False,False
32201,False,False,False,False
32202,False,False,False,False
32203,False,True,False,True
32204,False,False,False,False
32205,False,False,False,False
32206,True,True,True,True
32207,False,False,False,False
32208,False,False,False,False
